user_id,item_id,rating,timestamp
804,282,4,879444714
78,871,3,879634199
478,96,2,889396509
733,1171,3,879535780
407,479,4,875045240
479,588,1,879461378
635,268,5,878878654
870,583,2,879714351
894,303,4,879896756
727,250,5,883709242
593,739,5,875672970
892,273,4,886608681
648,234,5,884368314
603,429,5,891956981
682,173,4,888521381
684,763,2,878232961
245,133,2,888513058
379,188,4,892879481
332,313,5,887916125
41,58,3,890687353
338,86,4,879438505
880,384,3,880175157
49,200,3,888067358
380,712,2,885480585
548,460,4,891416122
297,34,3,875410124
457,412,2,882396217
896,414,3,887159145
381,79,3,892695996
807,1063,4,892529112
795,588,5,880587862
894,125,3,885428261
254,384,1,886475790
113,595,5,875936424
527,671,5,879455873
774,403,2,888556814
21,281,2,874951416
537,380,2,886032154
514,100,4,875318163
805,452,3,881695445
262,486,5,879794296
758,98,5,881976289
49,320,5,888067334
394,158,3,881059315
288,127,5,886374451
616,288,4,891224676
846,1124,4,883948048
496,133,5,876066567
903,721,4,891380524
6,9,4,883599205
186,31,4,879023529
405,425,2,885546112
655,60,3,887564614
239,690,1,889178513
339,194,4,891037070
921,181,5,879379562
344,50,5,884814401
721,284,4,877141038
201,656,4,884111775
660,1074,1,891201399
918,83,4,891987914
738,659,4,875350804
916,763,3,880843683
532,532,3,887040858
94,603,4,891721414
611,346,5,891636152
889,847,4,880176926
790,47,2,885156988
417,392,3,880950280
311,241,3,884364695
405,1188,3,885547506
542,28,4,886533452
348,988,3,886522799
738,28,4,875350913
276,679,3,874792520
733,1338,4,879536608
588,95,4,890015722
344,96,4,889814195
177,403,5,880131201
439,290,4,882894084
265,327,3,875320052
299,919,3,889501551
599,1152,4,880951623
90,650,5,891384516
328,550,3,885047336
184,20,4,889907771
334,82,4,891547083
904,173,3,879735499
59,511,5,888204965
178,161,5,882827645
271,526,5,885849188
670,484,5,877975391
535,658,4,879618569
230,70,4,880484637
566,135,5,881649389
498,262,2,881954618
870,317,4,875050723
538,117,3,877107492
548,750,4,891042353
221,386,3,875246662
898,748,4,888294739
853,333,4,879364669
838,82,4,887066783
298,275,3,884125672
416,283,5,893213796
521,17,1,885254888
332,983,2,887938886
391,462,4,877399588
860,294,2,880829225
14,121,3,876965061
465,97,2,883532120
766,234,4,891309558
11,94,3,891905324
890,514,5,882402478
804,81,4,879441913
271,180,5,885849087
56,7,5,892679439
642,1039,5,885602630
498,656,3,881957999
13,167,4,882141659
848,606,4,887038441
459,134,3,879564941
271,709,3,885849325
447,258,5,878853977
323,203,5,878739953
264,654,5,886122508
896,1028,2,887160554
200,195,5,884128822
790,380,4,885157419
889,509,2,880180650
664,356,3,876526685
378,485,4,880055921
758,105,2,882054936
102,181,2,888801406
71,98,4,885016536
727,570,2,883713194
767,648,4,891462917
201,806,3,884140049
249,462,5,879572725
307,72,3,877122721
62,15,2,879372634
87,154,4,879876564
41,357,4,890687175
429,549,4,882385749
694,216,4,875729830
452,97,4,885476560
449,100,5,879958664
291,391,1,874835242
317,678,2,891446887
128,276,4,879967550
344,280,3,884899815
505,495,3,889333823
303,318,5,879466523
334,317,3,891546000
504,575,3,887912401
825,322,5,884642187
365,1,4,891303999
890,200,4,882402633
238,1258,1,883576666
793,273,3,875103942
933,184,1,874938850
293,202,3,888906490
307,423,5,879283587
497,294,4,878759351
649,24,4,891440460
383,19,4,891192911
445,291,2,891200233
402,116,3,876267067
165,258,5,879525672
396,118,4,884646314
276,401,3,874792094
805,631,5,881698243
389,661,4,880165168
592,255,4,882608915
703,764,2,875242885
599,948,4,880951281
663,925,3,889493069
786,709,2,882843607
773,393,2,888539711
53,228,3,879442561
115,187,5,881171203
601,820,1,876348316
200,931,3,891825627
451,337,2,879012857
495,674,3,888635995
82,430,5,878769703
49,231,3,888069579
128,79,4,879967692
775,900,3,891032956
714,237,3,892776261
889,71,3,880180849
489,875,2,891449465
92,785,3,875660304
607,45,4,883880079
276,1172,4,882659550
44,274,4,878348036
387,514,3,886480515
456,498,4,881373473
612,604,4,875325256
70,189,4,884150202
497,405,3,879310621
323,993,4,878739488
869,1132,1,884492906
145,717,3,888398702
308,255,4,887741693
682,451,3,888521637
738,211,3,892958137
86,1175,5,879570973
487,347,2,884806595
499,136,4,885599447
908,447,3,879722850
14,313,2,890880970
564,127,4,888730974
617,515,3,883788782
181,472,1,878963380
791,328,4,879448087
782,258,4,891497906
514,64,4,875462645
634,221,1,875729105
474,286,5,887914646
233,527,5,877665324
311,720,3,884366307
438,9,4,879868005
75,13,5,884050102
880,1296,3,892958128
489,289,2,891366748
896,735,3,887159262
749,280,4,878847835
384,272,5,891273509
95,95,3,879198109
746,121,3,885075337
621,890,1,883799608
42,173,5,881107220
450,489,4,882373464
12,28,5,879958969
938,25,4,891356532
339,139,3,891036199
374,930,2,880394179
487,566,4,883529540
151,154,4,879524642
6,199,4,883601203
437,518,2,880143809
193,928,2,889126609
535,789,2,879618613
913,200,5,880825443
541,118,4,883871670
621,108,3,881445012
189,1021,5,893266251
940,82,4,885922040
745,98,5,880123905
160,328,3,878078096
269,387,3,891448283
604,234,5,883668097
847,596,3,878938982
838,7,5,887064072
158,210,4,880134296
18,81,3,880130890
151,805,4,879542567
2,285,5,888552084
72,644,4,880036602
361,1119,3,879440740
532,722,3,888629836
222,537,4,881060735
213,252,3,878870456
235,188,4,889655619
899,230,4,884122472
723,137,3,880498970
49,1036,2,888069304
7,633,5,891351509
484,265,5,891195476
606,432,5,880926339
59,147,5,888203270
565,923,4,891037333
273,319,4,891292846
452,162,3,875277319
551,415,4,892784710
642,739,5,886568838
543,651,3,877546306
433,300,3,880585068
130,433,3,875216718
433,12,5,880585803
894,268,3,879896041
903,98,5,892760784
276,407,2,874792310
592,323,1,882607690
227,324,4,879035963
684,204,4,875812299
910,210,4,881421309
303,997,2,879544219
882,416,4,879879868
718,756,5,883349384
322,197,5,887313983
591,88,3,891031525
830,925,4,892502651
308,499,3,887738619
402,234,4,876266826
13,690,3,881514811
207,476,2,884386343
586,186,2,884059287
459,172,5,879563902
937,300,4,876768813
603,183,4,891957110
125,393,4,879455241
119,7,5,874775185
848,163,5,887048073
940,183,3,885921422
216,402,2,881432430
456,229,3,881375482
207,70,3,875506737
92,568,3,875654590
874,150,4,888632448
872,845,3,888479313
657,9,4,884239123
144,760,2,888104283
601,290,3,876350501
367,288,5,876689418
655,271,3,887425103
437,404,5,880141374
854,79,4,882814298
667,186,4,891035033
618,655,4,891309887
850,568,5,883194768
457,53,4,882548645
650,155,2,891384249
934,170,4,891190744
813,342,1,883752417
387,197,2,886483824
943,549,1,888639772
493,100,5,884130308
882,25,2,879862652
429,170,5,882384526
665,307,3,884292654
642,1480,1,886569922
805,168,5,881704016
271,1120,2,885847800
544,332,3,884795437
69,50,5,882072748
246,431,3,884921661
805,588,2,881695527
486,408,3,879874481
812,873,4,877625537
426,607,4,879444734
417,151,5,879646463
286,1182,2,877535288
499,527,5,885599307
497,741,4,879361707
151,176,2,879524293
87,231,3,879876110
543,944,3,877547863
901,234,4,877287882
621,577,3,874963446
916,235,3,880843749
381,443,5,892696616
7,574,5,892132402
463,1007,3,877387935
12,143,5,879959635
927,568,5,879199250
47,269,4,879438984
892,215,4,886608743
246,401,1,884923750
354,287,3,891216854
406,638,4,879446684
821,1197,5,874792889
140,303,5,879013684
634,1009,2,875729794
494,528,3,879541245
614,405,2,879464525
276,825,3,874787006
10,479,5,877891966
588,110,3,890027247
608,886,1,880402564
815,191,5,878693183
453,780,3,877561522
484,51,4,891194910
240,895,5,885775711
402,126,4,876266741
553,524,5,879948996
15,748,3,879455262
460,312,4,882910837
13,197,4,881515239
291,215,4,874868382
239,1065,5,889181015
157,508,5,886890712
64,778,5,889739806
484,823,4,891195506
686,480,5,879547224
387,248,4,886481151
181,1002,1,878963122
502,270,2,883702043
344,86,4,884901129
409,496,5,881107817
343,23,5,876404499
269,411,1,891451013
63,262,4,875746917
85,133,4,879453876
255,324,5,883215586
535,25,4,879619176
222,578,3,881060281
115,4,4,881172117
666,97,4,880139642
222,580,3,878715168
458,1039,5,886397275
392,302,5,891037385
234,166,5,892079237
363,227,4,891498135
412,487,3,879717118
339,151,4,891033676
541,38,3,883871617
709,1218,4,879846623
301,790,4,882078621
892,479,5,886608616
633,177,3,875325654
531,688,1,887048998
929,204,4,879640126
207,832,3,877878424
884,275,4,876857845
327,428,4,887819021
279,491,5,875296435
446,879,3,879786691
650,205,4,891370971
916,559,3,880845658
387,1078,1,886483670
939,591,5,880260994
450,1039,5,887137271
303,476,3,879485352
418,346,2,891282595
174,721,2,886514889
561,318,3,885807345
796,783,4,893047691
393,732,4,889555272
737,58,4,884314970
379,712,3,880741832
409,497,3,881168631
437,196,4,880140627
537,972,3,886032123
165,500,3,879525832
312,485,4,891699345
537,171,3,886030967
549,411,3,881672667
878,514,4,880870854
381,95,4,892696534
654,116,4,887863436
276,743,1,874792634
443,271,4,883504682
911,238,2,892839970
307,462,4,879284095
591,516,3,891031469
217,11,4,889069741
397,195,3,885350381
911,548,3,892841073
735,764,3,876698837
318,865,2,884496099
664,159,3,876526739
69,175,3,882145586
57,820,3,883698039
500,147,3,887720583
177,270,1,880130452
653,1133,2,880153674
144,1226,4,888104737
399,1137,4,882340556
781,288,2,879633862
671,176,2,883546120
738,154,3,875353105
130,975,5,876251357
92,531,4,875653121
312,169,5,891698893
380,199,3,885478845
56,568,4,892910797
279,719,4,875308222
495,133,3,888632888
7,164,5,891351813
530,1300,2,890627207
158,1303,3,880134865
747,367,3,888733070
126,300,4,887854943
473,10,3,878157527
470,475,4,879178568
1,135,4,875072404
338,427,4,879438419
472,41,4,875982511
6,238,5,883601713
110,195,2,886988480
699,127,3,878881828
389,997,3,881384536
843,197,2,879446638
679,588,3,884487825
244,866,5,880605131
184,91,3,889909988
251,288,4,886271541
889,742,3,880177219
116,288,3,886309812
884,322,3,876857745
878,236,2,880865470
295,7,5,879518018
881,112,2,876536978
365,271,4,891303408
863,990,1,889289385
655,54,2,887430746
870,1118,3,881001249
345,204,4,884991925
315,4,4,879821065
158,117,3,880132719
680,517,4,876816162
181,680,1,878961709
298,1346,3,884126061
297,284,4,874954497
193,402,3,889126375
293,206,4,888907552
299,1047,2,877880041
10,480,5,877888943
258,877,3,885701044
102,947,3,888801360
839,121,3,875752237
880,282,2,880166966
708,819,3,877325349
721,1,5,877137877
527,492,3,879456405
815,222,4,884320310
101,257,4,877137015
743,294,2,881277656
417,642,5,879647947
447,11,4,878856208
417,796,4,879648881
624,1289,3,879793093
94,88,3,891721942
721,382,4,877147675
417,433,4,879648403
655,97,3,887426931
713,539,3,888882085
878,1092,3,880867444
201,1135,5,884140750
166,315,3,886397478
932,208,5,891249794
174,94,2,886515062
616,302,5,891224517
178,73,5,882827985
254,429,4,887347350
399,924,5,882340678
535,612,4,879618385
378,582,5,889665232
532,447,4,888630205
312,275,5,891698553
863,748,3,889289456
144,271,2,888103632
854,283,3,882812492
1,165,5,874965518
677,1240,5,889399671
130,185,5,875217033
489,313,4,891362740
883,750,3,891691485
289,410,2,876790361
268,1157,1,875745428
712,210,5,874730293
788,630,2,880869355
254,99,3,886473254
406,701,5,879446269
425,252,2,878739054
216,364,2,881721863
44,87,5,878347742
87,1178,3,879877208
458,430,5,886398543
256,678,5,882150192
308,660,3,887740410
638,228,3,876694917
497,423,3,879363586
9,402,4,886959343
390,1296,2,879693770
534,475,4,877807747
144,251,4,888103929
303,425,4,879466795
339,65,4,891033452
445,300,1,890987410
292,150,4,881105135
104,255,1,888465604
97,1126,3,884239687
545,139,3,884134959
7,131,5,891352383
194,97,3,879524291
559,194,3,891035781
907,924,5,880159240
373,143,3,877105005
827,343,4,882201532
751,865,2,889135211
738,127,4,892957753
60,661,4,883326808
788,748,3,880867855
484,472,4,891195565
301,96,5,882076239
825,595,3,889021134
514,10,4,875462867
243,306,4,879988830
617,653,4,883788955
223,1284,1,891550295
436,1227,2,887772028
43,542,3,883956518
146,327,3,891457905
583,265,4,879384522
424,310,3,880858829
642,581,2,886569209
465,191,4,883530133
350,127,5,882345502
568,127,4,877907050
354,153,3,891218418
76,1157,1,882607018
704,208,3,891397262
345,815,3,884991546
812,678,4,877625294
434,819,3,886724873
538,202,4,877108250
916,820,2,880843636
172,485,3,875538028
552,147,3,879222412
266,289,3,892256967
682,92,5,888519059
58,310,4,884459024
266,283,3,892257897
708,147,4,892719246
707,707,5,886286133
268,823,2,875742942
725,294,3,876103726
26,597,2,891379753
682,820,3,888523323
11,751,2,891902092
913,235,1,881725960
659,319,3,891331322
711,88,5,886030557
694,88,4,875727018
101,820,3,877136954
683,895,2,893284138
716,501,5,879796215
591,428,4,891031500
193,268,3,889122906
405,65,1,885546379
92,820,1,875644796
12,684,5,879959105
561,651,3,885807574
59,659,3,888204553
457,458,3,882393765
296,248,5,884196765
145,486,3,882181659
642,70,2,886132189
628,294,4,880777167
470,508,5,879178932
89,737,1,879460376
648,145,4,884883616
716,144,2,879795467
279,831,5,875744257
426,432,3,879444192
429,441,3,882386848
731,705,5,886182632
704,14,3,891397190
579,382,3,880952237
504,579,4,887911391
537,569,2,886032183
905,508,4,884984066
894,14,4,880416472
450,471,4,882396153
330,88,5,876546948
508,423,5,883777430
740,294,4,879523187
485,242,5,891040423
102,55,3,888801465
339,639,4,891034115
234,499,4,892334141
92,169,5,875653121
102,208,4,888803537
452,269,5,888568251
312,459,4,891698365
268,477,3,875742407
532,1119,5,893119415
417,101,3,879649001
387,357,5,886479690
314,367,4,877889770
711,724,5,879995461
736,296,4,878709365
82,175,4,878769598
655,270,4,887650943
342,408,5,875318266
455,372,4,879112055
48,433,3,879434791
276,1110,3,874977474
776,174,5,891629157
924,64,4,886327778
443,12,5,883505379
434,406,3,886725027
480,237,2,891207836
903,121,3,891031487
846,204,3,883948141
825,326,4,886696420
653,944,2,880152657
308,712,4,887740833
379,9,4,880524886
254,15,3,886471307
450,546,4,887139019
601,740,4,876347196
496,825,3,876065015
460,847,3,882912205
650,399,3,891381784
270,279,5,876954093
198,382,4,884207525
846,186,5,883948949
752,347,4,891207846
857,259,4,883432397
176,952,2,886048230
707,603,3,886286926
59,435,5,888204553
316,19,5,880854539
425,298,4,878738992
354,419,4,891217755
416,1221,5,893213103
396,329,2,884645615
627,135,4,879529702
361,129,4,879441285
506,233,4,874874109
23,177,4,884550003
613,89,5,891227237
69,265,4,882145400
692,25,4,876953340
880,930,2,880167551
488,216,2,891294785
427,680,5,879701326
658,318,4,875148196
620,145,5,889987682
672,1061,4,879789566
641,305,5,879369848
518,919,5,876822967
632,720,3,879459025
250,813,5,878089581
444,251,5,890247385
738,755,3,875350913
332,354,5,888189331
141,831,2,884585470
102,234,3,888802940
556,134,5,882136252
436,845,5,887771269
790,232,4,885156773
436,411,4,887771022
663,411,3,889492877
48,308,5,879434292
104,713,3,888465491
835,1278,5,891032653
731,1,2,886184421
653,597,4,878854810
60,197,4,883326620
715,158,2,875965035
327,48,4,887745662
399,31,3,882345649
680,1089,2,877075214
430,300,3,877225239
532,1228,3,874789704
815,54,3,878696355
268,1002,1,875743216
751,82,4,889133334
88,1191,5,891038103
786,416,4,882843534
205,286,2,888284245
468,584,4,875288771
747,185,5,888640437
934,1311,1,891195713
330,405,5,876544872
487,255,2,883441890
152,775,4,884018798
871,346,3,888192859
560,197,4,879975613
361,466,4,879441285
157,934,2,886890878
607,382,3,883880110
325,99,5,891479244
198,568,3,884208710
23,528,4,874786974
504,514,4,887838485
409,58,4,881108170
226,713,5,883889884
101,370,2,877136711
449,1367,4,879958976
399,754,3,882340242
532,24,5,892867296
659,519,4,891383889
833,135,4,875123677
645,177,4,892053274
303,160,4,879468375
456,1478,4,881374993
803,311,5,880054754
416,761,4,886318708
270,219,5,876956389
320,252,2,884749532
497,114,4,879309992
193,347,4,889122906
181,926,1,878962866
751,83,5,889134705
452,607,5,875266680
368,413,1,889783454
417,1016,4,886186827
495,665,1,888637169
833,201,4,875134150
382,717,3,875946347
405,655,5,885545401
715,28,5,875963242
102,993,2,883748352
87,423,3,879877710
294,678,2,877818861
173,327,5,877557168
407,154,5,875116964
193,845,4,889124803
468,772,4,875291722
709,576,4,879848695
392,127,5,891038110
672,15,3,879787922
344,213,4,884901351
898,288,4,888294529
699,300,3,893140897
500,1012,4,883865021
707,151,4,880059810
1,253,5,874965970
532,1,5,893119335
601,324,4,876346383
483,121,2,878952692
221,272,5,885081264
932,550,2,891251331
527,963,4,879456030
200,205,4,884128458
763,972,3,878918333
751,708,4,889298140
23,504,4,874785624
11,227,3,891905896
290,95,4,880474590
551,117,5,892782807
313,73,5,891015012
405,1584,1,885549407
792,118,2,877910538
562,79,4,879196445
523,1195,5,883700969
666,186,2,880139587
651,276,4,879348966
724,302,3,883756996
625,588,4,891263057
669,1,5,892549412
82,133,4,878769410
328,561,3,885049431
889,9,4,880176896
239,100,3,889179131
234,965,3,892079538
347,96,4,881653775
489,902,4,891448931
807,408,3,892528813
336,765,4,877757516
622,402,3,882670252
388,56,3,886441015
540,9,5,882156965
288,64,5,886374365
405,1487,1,885546724
535,1124,4,879617613
181,112,1,878962955
123,606,3,879872540
795,381,2,883774317
472,423,5,892791017
13,687,1,883670705
489,751,5,891362773
815,559,3,878695877
497,566,3,879310941
804,380,4,879445715
916,196,4,880844920
846,11,5,883948343
655,1351,3,888984539
38,424,3,892432624
234,434,3,892079288
130,1244,4,876251192
6,491,4,883602174
374,762,5,880393460
614,841,2,879465398
435,715,3,884133635
125,801,3,892838424
385,507,3,879445631
449,127,5,879958572
95,747,5,880573288
567,1131,4,882426601
507,1089,5,889966088
566,98,4,881649445
393,396,1,889730514
342,974,2,874984789
419,14,5,879435828
606,637,3,880927750
893,724,3,874830160
66,237,4,883601355
300,243,4,875650068
301,746,3,882075774
417,679,2,879649044
716,443,4,879796381
862,92,5,879305051
798,932,4,875637927
429,625,3,882387474
833,518,3,875039100
705,471,5,883427339
506,514,5,874873287
644,181,4,889077189
286,144,3,877531434
626,748,2,878771281
621,568,5,874963797
642,588,5,886131546
892,117,4,886611161
359,751,4,886453467
393,939,4,887745816
840,196,4,891205070
625,50,5,891273543
813,263,3,883752606
378,977,3,880334305
648,110,3,884882407
200,96,5,884129409
699,870,3,879147814
14,222,4,876965061
399,486,3,882510290
346,431,5,874950616
883,559,3,891695692
643,186,4,891447663
930,238,4,879535544
168,597,3,884288112
715,778,2,875965171
269,65,4,891448072
295,412,2,879519237
294,689,3,889241579
913,189,3,881367594
269,616,4,891450453
757,91,4,888467309
748,83,3,879455019
181,264,2,878961624
7,448,3,891353828
528,204,5,888522547
92,575,2,875907763
271,220,3,885848179
130,890,4,880396249
287,56,5,875334759
63,596,2,875747470
116,315,3,886309605
49,1018,2,888066755
839,50,5,875751930
711,216,4,879993149
383,474,5,891193072
222,411,3,878185137
77,483,4,884752665
787,1671,1,888980193
463,286,4,877387935
457,294,2,882393514
184,693,3,889909142
538,496,5,877107491
823,568,3,878439293
738,385,5,892844079
148,69,5,877019101
193,237,4,889124327
69,181,5,882072778
551,546,2,892784673
933,125,4,874854251
297,301,4,876529834
906,696,4,879435758
101,1047,2,877136424
299,732,4,889502688
493,12,3,884132225
775,307,4,891032989
621,174,3,874965407
172,177,4,875537965
222,1054,1,883816441
234,427,4,892078386
256,1228,1,882164643
642,420,4,885606581
561,362,2,893105375
308,582,3,887736843
546,457,1,885139608
796,603,4,892662152
634,276,5,877018125
336,1048,4,877757134
176,325,3,886047375
409,995,4,881105366
111,286,4,891680076
295,161,4,879518430
805,357,5,881697713
458,847,5,889324370
642,560,4,886568978
523,56,3,883703495
339,632,4,891033794
41,514,4,890687042
82,640,3,878769292
122,193,4,879270605
879,866,5,887761460
197,307,3,891409323
622,213,5,882670009
425,11,3,878737981
758,428,4,881976745
632,234,3,879457641
788,7,4,880868559
429,290,3,882386333
14,283,4,882839936
401,137,3,891032316
586,80,2,884067003
843,561,4,879443482
325,1118,3,891479665
389,1298,5,887868071
494,845,4,879541429
659,62,4,891386380
294,327,3,877818982
548,307,4,891042474
919,301,3,875288164
13,890,1,883670672
343,739,3,876406939
363,328,3,891493840
400,269,4,885676230
556,325,2,882135684
485,326,2,891041705
324,748,5,880575108
268,561,3,876513897
200,758,3,884127370
131,242,5,883681723
406,825,4,879540275
716,570,3,879797286
416,158,3,886319235
378,709,4,880055921
450,480,4,882372178
846,673,4,883949422
453,238,4,877554396
141,696,4,884585498
896,367,4,887160227
399,560,3,882352404
525,291,2,881086644
271,739,4,885849706
290,66,4,880731963
870,477,4,876319062
831,298,5,891355004
275,118,3,876197678
269,204,2,891449842
849,15,5,879695896
737,427,3,884314970
276,1478,3,889174849
606,96,5,880925074
378,195,3,880046516
474,659,5,887925187
268,399,3,875743656
101,1093,1,877136360
303,436,4,879484644
653,410,1,878855024
374,56,5,880394885
896,159,2,887160880
59,357,5,888204349
316,50,1,880853654
103,211,3,880420565
64,232,2,889740154
621,540,3,874964657
932,64,2,891250059
280,218,4,891701474
11,100,4,891902718
506,580,3,874875062
164,331,5,889401193
532,302,5,875441085
876,286,5,879428072
455,230,3,879111291
279,288,3,875249102
868,101,4,877109996
102,328,2,883277645
94,546,3,891723296
445,1014,1,891200506
553,607,4,879949107
57,111,4,883697679
276,204,5,874791667
758,566,4,881977488
64,70,5,889739158
345,676,4,884991384
243,813,4,879987239
498,673,3,881958343
155,872,3,879370860
796,326,4,892612032
363,248,5,891499595
457,1119,4,882398308
198,241,3,884209264
432,93,2,889415812
84,203,3,883453587
843,1118,2,879448112
452,435,3,885476560
119,196,5,886177162
435,655,2,884131799
429,999,2,882387163
834,25,3,890862468
117,249,4,880125911
774,79,2,888557236
561,475,3,885807393
416,795,2,892440060
560,928,3,879977062
694,523,4,875727877
87,496,5,879877709
509,271,4,883591195
162,1012,4,877635965
453,164,3,877554771
868,578,2,877112439
276,902,4,890979199
16,944,1,877727122
378,13,3,880044609
500,1311,1,883877467
892,648,4,886607642
455,581,3,879111763
535,221,3,879618700
313,519,5,891013436
854,1197,3,882812263
707,936,4,880059836
929,195,4,880817681
804,732,4,879445037
869,282,3,884490987
538,181,3,877107700
532,750,5,884594358
903,528,4,892760784
466,294,3,890282986
502,358,4,883702518
295,229,4,879519010
882,194,3,879879668
329,286,4,891655291
154,152,4,879138832
592,350,4,885280124
774,2,1,888557383
617,475,1,883789294
437,1134,4,880141008
796,1407,3,893049362
705,143,3,883427663
95,403,1,879196457
193,79,4,889125755
193,38,3,889126055
447,367,3,878856232
655,782,3,887650483
363,707,3,891494906
644,328,4,889076222
14,813,2,880929564
198,291,2,884205219
354,98,3,891218312
617,7,3,883789425
301,157,2,882076021
23,710,4,874785889
271,729,4,885848996
686,170,5,879547043
889,302,4,880176518
23,385,4,874786462
350,172,5,882345823
709,728,4,879849185
807,546,4,892978966
889,399,3,880182359
334,709,4,891548368
218,642,3,881288351
450,173,5,882371526
200,304,5,876041644
711,180,4,876279059
708,150,4,892719246
862,432,5,879304902
804,1411,3,879446129
109,69,4,880572561
524,1129,2,884832580
230,549,5,880485380
447,470,4,878856208
721,259,3,877137527
500,300,4,883864749
790,196,3,885156500
533,692,4,879191902
295,559,4,879518674
346,211,4,874948475
744,628,2,881172357
234,290,3,892333980
221,1314,3,875247833
381,631,4,892696654
875,98,5,876464967
90,1201,5,891383687
724,352,1,883757259
453,1303,2,888206730
833,144,4,887158945
405,341,1,885549904
423,1134,4,891395684
774,273,1,888558539
92,678,2,875641428
748,179,4,879454728
711,707,5,879993579
412,206,2,879717649
727,257,2,883708806
629,202,4,880117635
567,479,5,882425997
863,350,1,889289457
393,685,3,887744517
532,269,4,891288537
796,450,3,893049399
161,1266,2,891170745
825,235,3,880756678
624,278,4,879793545
731,520,4,886186567
329,302,5,891655191
288,173,3,886373474
6,486,4,883601427
393,21,3,887744765
190,9,1,891033725
389,136,4,880087671
721,749,3,877137359
207,150,3,877847150
562,141,4,879195334
488,71,3,891294606
271,274,3,885848014
450,660,4,887660762
409,1093,2,881106087
49,82,1,888067765
360,496,3,880356092
804,139,3,879444943
342,789,3,875319412
837,284,1,875722104
880,25,4,880166938
922,1110,4,891450768
206,1127,4,888180081
303,290,4,879483941
93,15,5,888705388
932,510,4,891249146
194,624,2,879525695
280,144,2,891700514
222,121,3,877564031
843,448,4,879443297
393,168,4,887746482
181,597,3,878963276
435,1069,4,884131489
484,14,4,885237963
173,269,4,877556626
185,25,4,883525206
565,381,2,891037628
846,76,4,883949200
450,928,3,882397813
758,253,5,880672855
299,1005,5,878192833
618,55,2,891308063
327,8,4,887819860
291,975,2,874834146
239,1204,4,889178986
200,760,4,876042753
437,58,4,880141243
648,635,2,884883476
483,286,3,878950353
802,559,2,875985840
846,836,5,883950186
18,430,4,880130155
210,182,5,887736232
450,229,4,882474001
606,174,5,880924663
442,69,3,883390935
214,236,5,892668153
289,109,3,876789628
842,258,3,891217835
326,219,2,879877349
561,942,3,885809712
738,147,3,875350764
298,311,3,884126552
896,132,3,887158579
89,181,4,879441491
865,831,1,880144480
224,655,4,888103646
262,405,2,879962367
650,427,4,891383424
83,243,3,891181725
773,354,2,888538143
922,173,5,891448040
915,286,4,891030032
62,181,4,879372418
718,546,4,883349158
415,174,5,879439864
707,1211,4,886287268
332,229,5,888360342
13,198,3,881515193
96,64,5,884403336
765,222,2,880346340
81,276,4,876533545
15,291,3,879456084
59,505,4,888204260
378,409,2,880044642
62,28,3,879375169
639,19,4,891239813
645,168,4,892054797
7,591,3,891352179
226,89,5,883889229
254,498,4,886472115
663,321,5,889491739
465,56,4,883531110
933,88,3,874854696
385,631,3,879461422
374,9,1,880393056
704,1299,3,891398702
569,16,3,879794348
565,638,4,891037837
416,226,4,886317030
366,200,5,888857990
721,873,3,877137447
21,413,2,874951293
939,280,5,880261291
234,686,3,892334976
295,416,4,879518630
532,147,4,888634802
76,772,3,875498117
593,223,5,888872089
232,708,4,888550060
722,100,4,891280894
639,584,2,891239790
851,355,4,888540240
144,147,3,888104402
641,513,5,879370150
21,326,5,874950889
555,328,4,879962096
747,95,3,888639318
452,58,3,875261666
653,135,5,878866755
194,153,3,879546723
249,993,3,879571779
711,258,4,876185488
622,386,3,882671727
636,9,3,891448185
707,900,4,890008041
504,176,3,887837739
593,1016,4,888872636
540,20,4,882157509
29,661,5,882821942
268,53,3,875744173
136,237,4,882693597
763,88,4,878918486
320,278,3,884748886
378,694,3,880055101
324,268,4,880575045
889,471,3,880176926
637,117,2,882904148
363,42,2,891495070
125,709,3,879454891
443,260,1,883504818
862,282,5,879303123
416,1014,3,876697847
13,385,3,882397502
624,919,4,879792581
449,137,5,879958866
184,665,2,889910098
290,135,4,880474510
758,1244,3,881713279
586,926,4,884067199
52,275,4,882922328
327,603,4,887745661
398,483,5,875720673
393,313,4,887742040
735,301,3,876697610
138,117,4,879023245
645,30,4,892054824
555,301,4,879962096
15,244,2,879456447
555,235,3,879964209
473,273,5,878157329
290,1336,3,880733010
161,257,3,891172174
807,91,5,892684675
682,147,1,888523619
704,134,5,891397441
708,1,5,877325375
42,1028,4,881106072
130,808,5,878537631
846,487,4,883948685
406,411,4,879540199
847,479,3,878940405
275,154,2,875154878
178,469,3,882827870
717,126,5,884642580
215,692,3,891436277
481,283,5,885828389
510,873,3,887667780
574,268,5,891279174
633,498,2,875324922
425,171,3,890347138
694,603,4,875727476
336,90,5,877757062
90,631,5,891384570
733,150,2,879535440
622,70,3,882670562
85,95,4,879455114
707,160,5,886286193
52,405,4,882922610
85,568,3,879455238
601,241,4,876350652
788,1518,3,880871394
201,333,2,884110927
889,651,4,880177906
326,399,4,879877004
119,182,4,874781303
639,61,3,891239790
94,313,4,891724925
158,29,3,880134607
807,1409,4,892978256
342,248,3,874984455
234,9,3,891227689
932,649,4,891251199
15,620,4,879456204
87,367,4,879876702
599,471,4,880953441
